device,kernel
"{'time': 220.958, 's2': {'ax': 19.61091, 'ay': 2.439692, 'wz': -0.02278254, 'az': 2.322376, 'wx': -0.02171669, 'wy': -0.01718683}, 's3': {'ax': 19.53429, 'ay': 2.449268, 'wz': -0.02051761, 'az': 2.339135, 'wx': -0.01825268, 'wy': -0.01758652}, 's1': {'ax': 22309, 'ay': 21477, 'wz': 23301, 'az': 20757, 'wx': 25270, 'wy': 24261}}","{'pitch': 82.41, 'roll': -96.95, 'yaw': 235.86, 'wx': -12, 'wy': 1219, 'wz': 19, 'ax': -178, 'ay': 376, 'az': -121}"
"{'time': 220.998, 's2': {'ax': 19.59415, 'ay': 2.449268, 'wz': -0.02171669, 'az': 2.296039, 'wx': -0.01825268, 'wy': -0.01945176}, 's3': {'ax': 19.59415, 'ay': 1.836353, 'wz': -0.02384839, 'az': 2.272097, 'wx': -0.01825268, 'wy': -0.01732006}, 's1': {'ax': 22117, 'ay': 21301, 'wz': 23029, 'az': 20597, 'wx': 24982, 'wy': 24069}}","{'pitch': 82.32, 'roll': -95.07, 'yaw': 235.37, 'wx': 23, 'wy': 1130, 'wz': 63, 'ax': -189, 'ay': 386, 'az': -259}"
"{'time': 220.998, 's2': {'ax': 19.59415, 'ay': 2.449268, 'wz': -0.02171669, 'az': 2.296039, 'wx': -0.01825268, 'wy': -0.01945176}, 's3': {'ax': 19.59415, 'ay': 1.836353, 'wz': -0.02384839, 'az': 2.272097, 'wx': -0.01825268, 'wy': -0.01732006}, 's1': {'ax': 22117, 'ay': 21301, 'wz': 23029, 'az': 20597, 'wx': 24982, 'wy': 24069}}","{'pitch': 82.18, 'roll': -93.7, 'yaw': 234.93, 'wx': 19, 'wy': 585, 'wz': 58, 'ax': -166, 'ay': 393, 'az': -272}"
"{'time': 220.998, 's2': {'ax': 19.59415, 'ay': 2.449268, 'wz': -0.02171669, 'az': 2.296039, 'wx': -0.01825268, 'wy': -0.01945176}, 's3': {'ax': 19.59415, 'ay': 1.836353, 'wz': -0.02384839, 'az': 2.272097, 'wx': -0.01825268, 'wy': -0.01732006}, 's1': {'ax': 22117, 'ay': 21301, 'wz': 23029, 'az': 20597, 'wx': 24982, 'wy': 24069}}","{'pitch': 82.18, 'roll': -93.7, 'yaw': 234.93, 'wx': 19, 'wy': 585, 'wz': 58, 'ax': -166, 'ay': 393, 'az': -272}"
"{'time': 221.018, 's2': {'ax': 19.60133, 'ay': 1.855506, 'wz': -0.02211639, 'az': 2.420538, 'wx': -0.01891884, 'wy': -0.01718683}, 's3': {'ax': 19.60133, 'ay': 1.855506, 'wz': -0.02384839, 'az': 2.410961, 'wx': -0.01945176, 'wy': -0.02238285}, 's1': {'ax': 22293, 'ay': 21477, 'wz': 23237, 'az': 20725, 'wx': 25334, 'wy': 24277}}","{'pitch': 82.08, 'roll': -93.03, 'yaw': 234.88, 'wx': -2, 'wy': 279, 'wz': 60, 'ax': -172, 'ay': 388, 'az': -276}"
"{'time': 221.038, 's2': {'ax': 19.53429, 'ay': 1.814805, 'wz': -0.02571363, 'az': 2.219425, 'wx': -0.02384839, 'wy': -0.01718683}, 's3': {'ax': 19.59175, 'ay': 1.814805, 'wz': -0.02171669, 'az': 2.217031, 'wx': -0.01891884, 'wy': -0.01732006}, 's1': {'ax': 22501, 'ay': 21669, 'wz': 23477, 'az': 20917, 'wx': 25558, 'wy': 24614}}","{'pitch': 81.99, 'roll': -92.29, 'yaw': 235.36, 'wx': -53, 'wy': -36, 'wz': 20, 'ax': -158, 'ay': 389, 'az': -274}"
"{'time': 221.058, 's2': {'ax': 19.61091, 'ay': 2.420538, 'wz': -0.02145023, 'az': 2.140416, 'wx': -0.01785299, 'wy': -0.01745329}, 's3': {'ax': 19.61091, 'ay': 1.831564, 'wz': -0.02278254, 'az': 2.13084, 'wx': -0.02145023, 'wy': -0.01825268}, 's1': {'ax': 22357, 'ay': 21525, 'wz': 23317, 'az': 20789, 'wx': 25350, 'wy': 24389}}","{'pitch': 82.04, 'roll': -92.14, 'yaw': 236.39, 'wx': -141, 'wy': -1007, 'wz': -88, 'ax': -127, 'ay': 386, 'az': -311}"
"{'time': 221.078, 's2': {'ax': 19.57499, 'ay': 1.836353, 'wz': -0.02145023, 'az': 2.293645, 'wx': -0.01785299, 'wy': -0.01718683}, 's3': {'ax': 19.60133, 'ay': 1.814805, 'wz': -0.02171669, 'az': 2.288857, 'wx': -0.00652833, 'wy': -0.01825268}, 's1': {'ax': 22005, 'ay': 21461, 'wz': 22917, 'az': 20741, 'wx': 25110, 'wy': 23925}}","{'pitch': 82.53, 'roll': -91.36, 'yaw': 241.51, 'wx': -610, 'wy': -3589, 'wz': -399, 'ax': -92, 'ay': 397, 'az': -342}"
"{'time': 221.098, 's2': {'ax': 19.60612, 'ay': 2.430115, 'wz': -0.01998469, 'az': 2.284068, 'wx': -0.01718683, 'wy': -0.01745329}, 's3': {'ax': 19.53429, 'ay': 1.843535, 'wz': -0.02331547, 'az': 2.219425, 'wx': -0.01931853, 'wy': -0.01732006}, 's1': {'ax': 22117, 'ay': 21301, 'wz': 23029, 'az': 20565, 'wx': 25190, 'wy': 24069}}","{'pitch': 82.53, 'roll': -91.36, 'yaw': 241.51, 'wx': -610, 'wy': -3589, 'wz': -399, 'ax': -92, 'ay': 397, 'az': -342}"
"{'time': 221.098, 's2': {'ax': 19.60612, 'ay': 2.430115, 'wz': -0.01998469, 'az': 2.284068, 'wx': -0.01718683, 'wy': -0.01745329}, 's3': {'ax': 19.53429, 'ay': 1.843535, 'wz': -0.02331547, 'az': 2.219425, 'wx': -0.01931853, 'wy': -0.01732006}, 's1': {'ax': 22117, 'ay': 21301, 'wz': 23029, 'az': 20565, 'wx': 25190, 'wy': 24069}}","{'pitch': 83.35, 'roll': -89.82, 'yaw': 255.87, 'wx': -1204, 'wy': -9323, 'wz': -195, 'ax': -186, 'ay': 344, 'az': -286}"
"{'time': 221.118, 's2': {'ax': 19.61091, 'ay': 1.798046, 'wz': -0.01745329, 'az': 2.245761, 'wx': -0.02145023, 'wy': -0.01931853}, 's3': {'ax': 19.61091, 'ay': 2.406173, 'wz': -0.01958499, 'az': 2.303222, 'wx': -0.02145023, 'wy': -0.01718683}, 's1': {'ax': 22197, 'ay': 21589, 'wz': 23093, 'az': 20837, 'wx': 25366, 'wy': 24133}}","{'pitch': 82.56, 'roll': -87.54, 'yaw': 282.84, 'wx': -1978, 'wy': -14008, 'wz': 988, 'ax': -306, 'ay': 310, 'az': -75}"
"{'time': 221.138, 's2': {'ax': 19.58696, 'ay': 1.831564, 'wz': -0.02051761, 'az': 2.140416, 'wx': -0.01771976, 'wy': -0.01758652}, 's3': {'ax': 19.56302, 'ay': 1.807622, 'wz': -0.02571363, 'az': 2.142811, 'wx': -0.01798622, 'wy': -0.01945176}, 's1': {'ax': 22373, 'ay': 21781, 'wz': 23333, 'az': 20997, 'wx': 25638, 'wy': 24389}}","{'pitch': 79.91, 'roll': -88.9, 'yaw': 307.24, 'wx': -1772, 'wy': -9900, 'wz': 1209, 'ax': -227, 'ay': 417, 'az': 172}"
"{'time': 221.158, 's2': {'ax': 19.5726, 'ay': 1.826776, 'wz': -0.02251608, 'az': 2.142811, 'wx': -0.01732006, 'wy': -0.004529862}, 's3': {'ax': 19.59893, 'ay': 1.836353, 'wz': -0.02677948, 'az': 2.25055, 'wx': -0.01771976, 'wy': -0.003330781}, 's1': {'ax': 22421, 'ay': 21669, 'wz': 23237, 'az': 20933, 'wx': 25526, 'wy': 24277}}","{'pitch': 77.82, 'roll': -88.08, 'yaw': 322.23, 'wx': -1101, 'wy': -5130, 'wz': 942, 'ax': -181, 'ay': 414, 'az': 268}"
"{'time': 221.178, 's2': {'ax': 19.50077, 'ay': 1.836353, 'wz': -0.02171669, 'az': 2.08535, 'wx': -0.01878561, 'wy': -0.01558806}, 's3': {'ax': 19.5319, 'ay': 1.836353, 'wz': -0.0003996938, 'az': 2.104503, 'wx': -0.01718683, 'wy': -0.01505513}, 's1': {'ax': 22245, 'ay': 21413, 'wz': 23173, 'az': 20677, 'wx': 25142, 'wy': 23941}}","{'pitch': 75.95, 'roll': -90.89, 'yaw': 329.41, 'wx': -487, 'wy': -5039, 'wz': 901, 'ax': -120, 'ay': 391, 'az': 284}"
"{'time': 221.198, 's2': {'ax': 19.59175, 'ay': 1.836353, 'wz': -0.02571363, 'az': 2.219425, 'wx': -0.01718683, 'wy': -0.01092496}, 's3': {'ax': 19.57978, 'ay': 2.382231, 'wz': -0.02184992, 'az': 2.209848, 'wx': -0.01718683, 'wy': -0.01292343}, 's1': {'ax': 22277, 'ay': 21509, 'wz': 23013, 'az': 20741, 'wx': 25222, 'wy': 24037}}","{'pitch': 75.95, 'roll': -90.89, 'yaw': 329.41, 'wx': -487, 'wy': -5039, 'wz': 901, 'ax': -120, 'ay': 391, 'az': 284}"
"{'time': 221.218, 's2': {'ax': 19.61091, 'ay': 2.410961, 'wz': -0.02198316, 'az': 2.202666, 'wx': -0.01732006, 'wy': -0.001199081}, 's3': {'ax': 19.5702, 'ay': 2.408567, 'wz': -0.02224962, 'az': 2.296039, 'wx': -0.01771976, 'wy': -0.0001332312}, 's1': {'ax': 22437, 'ay': 21589, 'wz': 23381, 'az': 20837, 'wx': 25414, 'wy': 24213}}","{'pitch': 74.33, 'roll': -98.58, 'yaw': 332.28, 'wx': -104, 'wy': -5112, 'wz': 730, 'ax': -62, 'ay': 406, 'az': 304}"
"{'time': 221.218, 's2': {'ax': 19.61091, 'ay': 2.410961, 'wz': -0.02198316, 'az': 2.202666, 'wx': -0.01732006, 'wy': -0.001199081}, 's3': {'ax': 19.5702, 'ay': 2.408567, 'wz': -0.02224962, 'az': 2.296039, 'wx': -0.01771976, 'wy': -0.0001332312}, 's1': {'ax': 22437, 'ay': 21589, 'wz': 23381, 'az': 20837, 'wx': 25414, 'wy': 24213}}","{'pitch': 73.25, 'roll': -106.97, 'yaw': 332.78, 'wx': 174, 'wy': -3800, 'wz': 388, 'ax': -3, 'ay': 410, 'az': 276}"
"{'time': 221.238, 's2': {'ax': 19.60851, 'ay': 2.449268, 'wz': -0.0001332312, 'az': 2.236184, 'wx': -0.02384839, 'wy': -0.0007993876}, 's3': {'ax': 19.61091, 'ay': 2.449268, 'wz': -0.02611332, 'az': 2.219425, 'wx': -0.02371516, 'wy': -0.0007993876}, 's1': {'ax': 22485, 'ay': 21653, 'wz': 23461, 'az': 21125, 'wx': 25798, 'wy': 24533}}","{'pitch': 72.75, 'roll': -113.49, 'yaw': 332.33, 'wx': 168, 'wy': -2294, 'wz': -31, 'ax': 36, 'ay': 413, 'az': 260}"
"{'time': 221.258, 's2': {'ax': 19.60372, 'ay': 1.817199, 'wz': -0.02158346, 'az': 2.219425, 'wx': -0.01718683, 'wy': -0.004396631}, 's3': {'ax': 19.60372, 'ay': 1.826776, 'wz': -0.02358193, 'az': 2.142811, 'wx': -0.01718683, 'wy': -0.002264931}, 's1': {'ax': 22437, 'ay': 21573, 'wz': 23381, 'az': 20853, 'wx': 25750, 'wy': 24453}}","{'pitch': 72.75, 'roll': -113.49, 'yaw': 332.33, 'wx': 168, 'wy': -2294, 'wz': -31, 'ax': 36, 'ay': 413, 'az': 260}"
"{'time': 221.278, 's2': {'ax': 19.59175, 'ay': 2.410961, 'wz': -0.01865238, 'az': 2.181118, 'wx': -0.01758652, 'wy': -0.01718683}, 's3': {'ax': 19.58218, 'ay': 1.833959, 'wz': -0.02171669, 'az': 2.104503, 'wx': -0.01718683, 'wy': -0.01825268}, 's1': {'ax': 22245, 'ay': 21397, 'wz': 23173, 'az': 20677, 'wx': 25158, 'wy': 24245}}","{'pitch': 72.95, 'roll': -118.07, 'yaw': 331.25, 'wx': 42, 'wy': -1346, 'wz': -210, 'ax': 18, 'ay': 408, 'az': 242}"
"{'time': 221.298, 's2': {'ax': 19.60133, 'ay': 2.44448, 'wz': -0.02358193, 'az': 2.293645, 'wx': -0.02038438, 'wy': -0.01505513}, 's3': {'ax': 19.60133, 'ay': 1.855506, 'wz': -0.02464778, 'az': 1.836353, 'wx': -0.01825268, 'wy': -0.01318989}, 's1': {'ax': 22181, 'ay': 21413, 'wz': 23125, 'az': 20885, 'wx': 25382, 'wy': 24149}}","{'pitch': 73.36, 'roll': -120.1, 'yaw': 331.45, 'wx': -329, 'wy': -1010, 'wz': -108, 'ax': 30, 'ay': 413, 'az': 208}"
"{'time': 221.318, 's2': {'ax': 19.61091, 'ay': 1.833959, 'wz': -0.002931087, 'az': 1.82917, 'wx': -0.01732006, 'wy': -0.0003996938}, 's3': {'ax': 19.54866, 'ay': 1.833959, 'wz': -0.003064319, 'az': 2.181118, 'wx': -0.01745329, 'wy': -0.003330781}, 's1': {'ax': 22357, 'ay': 21525, 'wz': 23301, 'az': 20821, 'wx': 25638, 'wy': 24373}}","{'pitch': 73.84, 'roll': -119.38, 'yaw': 334.26, 'wx': -670, 'wy': -1129, 'wz': 126, 'ax': 15, 'ay': 405, 'az': 200}"
"{'time': 221.318, 's2': {'ax': 19.61091, 'ay': 1.833959, 'wz': -0.002931087, 'az': 1.82917, 'wx': -0.01732006, 'wy': -0.0003996938}, 's3': {'ax': 19.54866, 'ay': 1.833959, 'wz': -0.003064319, 'az': 2.181118, 'wx': -0.01745329, 'wy': -0.003330781}, 's1': {'ax': 22357, 'ay': 21525, 'wz': 23301, 'az': 20821, 'wx': 25638, 'wy': 24373}}","{'pitch': 74.02, 'roll': -115.37, 'yaw': 340.69, 'wx': -936, 'wy': -884, 'wz': 507, 'ax': 65, 'ay': 456, 'az': 223}"
"{'time': 221.338, 's2': {'ax': 19.5295, 'ay': 1.905785, 'wz': -0.02171669, 'az': 1.795651, 'wx': -0.02478101, 'wy': -0.005462481}, 's3': {'ax': 19.61091, 'ay': 1.87466, 'wz': -0.02145023, 'az': 1.82917, 'wx': -0.01745329, 'wy': -0.003064319}, 's1': {'ax': 22645, 'ay': 21765, 'wz': 23637, 'az': 20997, 'wx': 25750, 'wy': 24774}}","{'pitch': 73.75, 'roll': -108.73, 'yaw': 348.85, 'wx': -1166, 'wy': -217, 'wz': 401, 'ax': 35, 'ay': 444, 'az': 177}"
"{'time': 221.358, 's2': {'ax': 19.61091, 'ay': 2.44448, 'wz': -0.0005329249, 'az': 2.061408, 'wx': -0.02358193, 'wy': -0.01318989}, 's3': {'ax': 19.59175, 'ay': 2.446874, 'wz': -0.0001332312, 'az': 2.066196, 'wx': -0.01985146, 'wy': -0.008660031}, 's1': {'ax': 22597, 'ay': 21717, 'wz': 23573, 'az': 20949, 'wx': 25670, 'wy': 24582}}","{'pitch': 74.03, 'roll': -96.08, 'yaw': 1.54, 'wx': -2088, 'wy': 592, 'wz': 571, 'ax': -97, 'ay': 461, 'az': 186}"
"{'time': 221.378, 's2': {'ax': 19.60133, 'ay': 1.810017, 'wz': -0.02331547, 'az': 2.1883, 'wx': -0.01838591, 'wy': -0.009725882}, 's3': {'ax': 19.61091, 'ay': 2.44448, 'wz': -0.02531394, 'az': 2.121263, 'wx': -0.02158346, 'wy': -0.009725882}, 's1': {'ax': 22421, 'ay': 21573, 'wz': 23157, 'az': 20821, 'wx': 25334, 'wy': 24117}}","{'pitch': 71.7, 'roll': -81.27, 'yaw': 15.11, 'wx': -1813, 'wy': 1312, 'wz': 1458, 'ax': -57, 'ay': 385, 'az': 270}"
"{'time': 221.398, 's2': {'ax': 19.53429, 'ay': 1.836353, 'wz': -0.0003996938, 'az': 1.798046, 'wx': -0.002398162, 'wy': -0.009192955}, 's3': {'ax': 19.53429, 'ay': 1.82917, 'wz': -0.02091731, 'az': 1.831564, 'wx': -0.0006661562, 'wy': -0.001465544}, 's1': {'ax': 22261, 'ay': 21653, 'wz': 23125, 'az': 20885, 'wx': 25398, 'wy': 24197}}","{'pitch': 67.42, 'roll': -71.54, 'yaw': 22.5, 'wx': -1885, 'wy': 1443, 'wz': 1903, 'ax': 103, 'ay': 355, 'az': 370}"
"{'time': 221.445, 's2': {'ax': 19.56542, 'ay': 1.826776, 'wz': -0.01825268, 'az': 2.181118, 'wx': -0.005995406, 'wy': -0.01718683}, 's3': {'ax': 19.55345, 'ay': 1.826776, 'wz': -0.02145023, 'az': 2.219425, 'wx': -0.01732006, 'wy': -0.01718683}, 's1': {'ax': 22645, 'ay': 21797, 'wz': 23637, 'az': 21013, 'wx': 25990, 'wy': 24790}}","{'pitch': 63.38, 'roll': -60.77, 'yaw': 27.43, 'wx': -1393, 'wy': 4927, 'wz': 1063, 'ax': 205, 'ay': 330, 'az': 471}"
"{'time': 221.445, 's2': {'ax': 19.56542, 'ay': 1.826776, 'wz': -0.01825268, 'az': 2.181118, 'wx': -0.005995406, 'wy': -0.01718683}, 's3': {'ax': 19.55345, 'ay': 1.826776, 'wz': -0.02145023, 'az': 2.219425, 'wx': -0.01732006, 'wy': -0.01718683}, 's1': {'ax': 22645, 'ay': 21797, 'wz': 23637, 'az': 21013, 'wx': 25990, 'wy': 24790}}","{'pitch': 61.35, 'roll': -49.15, 'yaw': 29.74, 'wx': -1396, 'wy': 4108, 'wz': 52, 'ax': -24, 'ay': 280, 'az': 307}"
"{'time': 221.465, 's2': {'ax': 19.51514, 'ay': 2.418144, 'wz': -0.02398162, 'az': 1.826776, 'wx': -0.007594181, 'wy': -0.01718683}, 's3': {'ax': 19.56781, 'ay': 2.449268, 'wz': -0.02464778, 'az': 1.798046, 'wx': -0.00652833, 'wy': -0.02038438}, 's1': {'ax': 22565, 'ay': 21733, 'wz': 23541, 'az': 21189, 'wx': 25910, 'wy': 24662}}","{'pitch': 60.99, 'roll': -37.44, 'yaw': 36.4, 'wx': -478, 'wy': 1260, 'wz': -1324, 'ax': -94, 'ay': 199, 'az': 234}"
"{'time': 221.485, 's2': {'ax': 19.58936, 'ay': 2.44448, 'wz': -0.01718683, 'az': 2.142811, 'wx': -0.01771976, 'wy': -0.009725882}, 's3': {'ax': 19.51514, 'ay': 1.836353, 'wz': -0.01825268, 'az': 2.090138, 'wx': -0.002264931, 'wy': -0.01012558}, 's1': {'ax': 22277, 'ay': 21493, 'wz': 23221, 'az': 20965, 'wx': 25494, 'wy': 24277}}","{'pitch': 57.83, 'roll': -37.46, 'yaw': 39.32, 'wx': -1591, 'wy': -4241, 'wz': -12, 'ax': -13, 'ay': 235, 'az': 425}"
"{'time': 221.505, 's2': {'ax': 19.61091, 'ay': 2.449268, 'wz': -0.02251608, 'az': 1.814805, 'wx': -0.02145023, 'wy': -0.02997703}, 's3': {'ax': 19.61091, 'ay': 1.855506, 'wz': -0.02251608, 'az': 2.176329, 'wx': -0.01771976, 'wy': -0.03050995}, 's1': {'ax': 22341, 'ay': 21509, 'wz': 23285, 'az': 20757, 'wx': 25590, 'wy': 24341}}","{'pitch': 57.83, 'roll': -37.46, 'yaw': 39.32, 'wx': -1591, 'wy': -4241, 'wz': -12, 'ax': -13, 'ay': 235, 'az': 425}"
"{'time': 221.545, 's2': {'ax': 19.5702, 'ay': 1.82917, 'wz': -0.0001332312, 'az': 1.798046, 'wx': -0.01958499, 'wy': -0.01771976}, 's3': {'ax': 19.53429, 'ay': 1.790863, 'wz': -0.002797856, 'az': 1.82917, 'wx': -0.01718683, 'wy': -0.01931853}, 's1': {'ax': 22725, 'ay': 21861, 'wz': 23717, 'az': 21333, 'wx': 26150, 'wy': 24870}}","{'pitch': 54.48, 'roll': -40.73, 'yaw': 42.63, 'wx': -2328, 'wy': -958, 'wz': 20, 'ax': 138, 'ay': 70, 'az': 586}"
"{'time': 221.545, 's2': {'ax': 19.5702, 'ay': 1.82917, 'wz': -0.0001332312, 'az': 1.798046, 'wx': -0.01958499, 'wy': -0.01771976}, 's3': {'ax': 19.53429, 'ay': 1.790863, 'wz': -0.002797856, 'az': 1.82917, 'wx': -0.01718683, 'wy': -0.01931853}, 's1': {'ax': 22725, 'ay': 21861, 'wz': 23717, 'az': 21333, 'wx': 26150, 'wy': 24870}}","{'pitch': 52.0, 'roll': -38.8, 'yaw': 46.55, 'wx': -1159, 'wy': -191, 'wz': -346, 'ax': -44, 'ay': -24, 'az': 720}"
"{'time': 221.545, 's2': {'ax': 19.5702, 'ay': 1.82917, 'wz': -0.0001332312, 'az': 1.798046, 'wx': -0.01958499, 'wy': -0.01771976}, 's3': {'ax': 19.53429, 'ay': 1.790863, 'wz': -0.002797856, 'az': 1.82917, 'wx': -0.01718683, 'wy': -0.01931853}, 's1': {'ax': 22725, 'ay': 21861, 'wz': 23717, 'az': 21333, 'wx': 26150, 'wy': 24870}}","{'pitch': 51.03, 'roll': -36.74, 'yaw': 48.72, 'wx': -400, 'wy': 647, 'wz': 100, 'ax': -172, 'ay': 27, 'az': 663}"
"{'time': 221.565, 's2': {'ax': 19.61091, 'ay': 2.422932, 'wz': -0.0001332312, 'az': 1.836353, 'wx': -0.01718683, 'wy': -0.009859112}, 's3': {'ax': 19.59175, 'ay': 1.817199, 'wz': -0.02358193, 'az': 1.759738, 'wx': -0.01718683, 'wy': -0.01132466}, 's1': {'ax': 22677, 'ay': 22021, 'wz': 23605, 'az': 21221, 'wx': 26006, 'wy': 24774}}","{'pitch': 49.94, 'roll': -35.48, 'yaw': 48.19, 'wx': -160, 'wy': 536, 'wz': 684, 'ax': -101, 'ay': 105, 'az': 491}"
"{'time': 221.585, 's2': {'ax': 19.60133, 'ay': 1.872266, 'wz': -0.0251807, 'az': 1.798046, 'wx': -0.001865238, 'wy': -0.0006661562}, 's3': {'ax': 19.61091, 'ay': 1.843535, 'wz': -0.01985146, 'az': 1.795651, 'wx': -0.004529862, 'wy': -0.001865238}, 's1': {'ax': 22421, 'ay': 21589, 'wz': 23381, 'az': 20837, 'wx': 25446, 'wy': 24485}}","{'pitch': 48.98, 'roll': -35.26, 'yaw': 47.65, 'wx': -226, 'wy': 353, 'wz': 373, 'ax': -134, 'ay': 45, 'az': 486}"
"{'time': 221.605, 's2': {'ax': 19.59654, 'ay': 1.836353, 'wz': -0.02198316, 'az': 2.214637, 'wx': -0.01865238, 'wy': -0.002264931}, 's3': {'ax': 19.53429, 'ay': 1.821988, 'wz': -0.02065084, 'az': 2.142811, 'wx': -0.01718683, 'wy': -0.005062788}, 's1': {'ax': 22421, 'ay': 21573, 'wz': 23381, 'az': 20821, 'wx': 25590, 'wy': 24469}}","{'pitch': 47.47, 'roll': -35.22, 'yaw': 46.22, 'wx': -385, 'wy': 584, 'wz': 699, 'ax': 21, 'ay': 105, 'az': 465}"
"{'time': 221.625, 's2': {'ax': 19.59175, 'ay': 2.425326, 'wz': -0.02251608, 'az': 2.142811, 'wx': -0.01825268, 'wy': -0.002264931}, 's3': {'ax': 19.59175, 'ay': 2.406173, 'wz': -0.02251608, 'az': 2.142811, 'wx': -0.002531394, 'wy': -0.0001332312}, 's1': {'ax': 22629, 'ay': 21765, 'wz': 23637, 'az': 21013, 'wx': 25750, 'wy': 24710}}","{'pitch': 46.41, 'roll': -34.47, 'yaw': 46.26, 'wx': -488, 'wy': 80, 'wz': -24, 'ax': -10, 'ay': 159, 'az': 476}"
"{'time': 221.645, 's2': {'ax': 19.60372, 'ay': 1.78368, 'wz': -0.0001332312, 'az': 2.027889, 'wx': -0.01771976, 'wy': -0.001732006}, 's3': {'ax': 19.61091, 'ay': 1.798046, 'wz': -0.02038438, 'az': 2.066196, 'wx': -0.004529862, 'wy': -0.008660031}, 's1': {'ax': 22805, 'ay': 22101, 'wz': 23797, 'az': 21349, 'wx': 26246, 'wy': 24934}}","{'pitch': 45.92, 'roll': -34.24, 'yaw': 47.27, 'wx': -272, 'wy': -393, 'wz': 499, 'ax': -155, 'ay': 107, 'az': 557}"
"{'time': 221.645, 's2': {'ax': 19.60372, 'ay': 1.78368, 'wz': -0.0001332312, 'az': 2.027889, 'wx': -0.01771976, 'wy': -0.001732006}, 's3': {'ax': 19.61091, 'ay': 1.798046, 'wz': -0.02038438, 'az': 2.066196, 'wx': -0.004529862, 'wy': -0.008660031}, 's1': {'ax': 22805, 'ay': 22101, 'wz': 23797, 'az': 21349, 'wx': 26246, 'wy': 24934}}","{'pitch': 45.61, 'roll': -37.78, 'yaw': 44.25, 'wx': 928, 'wy': -1526, 'wz': 1089, 'ax': -28, 'ay': 172, 'az': 546}"
"{'time': 221.665, 's2': {'ax': 19.59175, 'ay': 1.836353, 'wz': -0.02371516, 'az': 2.138022, 'wx': -0.01985146, 'wy': -0.001865238}, 's3': {'ax': 19.5319, 'ay': 1.831564, 'wz': -0.02571363, 'az': 2.142811, 'wx': -0.004529862, 'wy': -0.0001332312}, 's1': {'ax': 22773, 'ay': 21909, 'wz': 23781, 'az': 21109, 'wx': 26246, 'wy': 24966}}","{'pitch': 45.61, 'roll': -37.78, 'yaw': 44.25, 'wx': 928, 'wy': -1526, 'wz': 1089, 'ax': -28, 'ay': 172, 'az': 546}"
"{'time': 221.685, 's2': {'ax': 19.49599, 'ay': 1.793257, 'wz': -0.01718683, 'az': 1.814805, 'wx': -0.01931853, 'wy': -0.0002664625}, 's3': {'ax': 19.51993, 'ay': 1.774103, 'wz': -0.01718683, 'az': 1.814805, 'wx': -0.01985146, 'wy': -0.0001332312}, 's1': {'ax': 22549, 'ay': 21669, 'wz': 23509, 'az': 20917, 'wx': 25574, 'wy': 24630}}","{'pitch': 45.63, 'roll': -45.41, 'yaw': 40.6, 'wx': 576, 'wy': -2767, 'wz': 364, 'ax': 147, 'ay': 249, 'az': 495}"
"{'time': 221.705, 's2': {'ax': 19.55345, 'ay': 1.788469, 'wz': -0.02704594, 'az': 2.094927, 'wx': -0.01745329, 'wy': -0.01878561}, 's3': {'ax': 19.61091, 'ay': 2.377442, 'wz': -0.02677948, 'az': 2.219425, 'wx': -0.01771976, 'wy': -0.01771976}, 's1': {'ax': 22629, 'ay': 21749, 'wz': 23365, 'az': 20981, 'wx': 25670, 'wy': 24405}}","{'pitch': 46.71, 'roll': -50.57, 'yaw': 39.76, 'wx': 714, 'wy': -1703, 'wz': -752, 'ax': 175, 'ay': 148, 'az': 484}"
"{'time': 221.725, 's2': {'ax': 19.5726, 'ay': 2.439692, 'wz': -0.02171669, 'az': 2.056619, 'wx': -0.01732006, 'wy': -0.01838591}, 's3': {'ax': 19.59654, 'ay': 1.865083, 'wz': -0.01931853, 'az': 1.833959, 'wx': -0.01718683, 'wy': -0.01745329}, 's1': {'ax': 22661, 'ay': 21781, 'wz': 23653, 'az': 21013, 'wx': 25782, 'wy': 24822}}","{'pitch': 46.71, 'roll': -50.57, 'yaw': 39.76, 'wx': 714, 'wy': -1703, 'wz': -752, 'ax': 175, 'ay': 148, 'az': 484}"
"{'time': 221.745, 's2': {'ax': 19.55345, 'ay': 2.413355, 'wz': -0.02171669, 'az': 1.833959, 'wx': -0.02038438, 'wy': -0.01825268}, 's3': {'ax': 19.56781, 'ay': 2.442086, 'wz': -0.0001332312, 'az': 1.817199, 'wx': -0.01958499, 'wy': -0.01718683}, 's1': {'ax': 22837, 'ay': 22197, 'wz': 23861, 'az': 21365, 'wx': 26294, 'wy': 25030}}","{'pitch': 48.91, 'roll': -52.91, 'yaw': 40.58, 'wx': 64, 'wy': -1541, 'wz': -1154, 'ax': 187, 'ay': 136, 'az': 409}"
"{'time': 221.765, 's2': {'ax': 19.55345, 'ay': 1.836353, 'wz': -0.02664625, 'az': 1.757344, 'wx': -0.003064319, 'wy': -0.01931853}, 's3': {'ax': 19.61091, 'ay': 1.836353, 'wz': -0.02145023, 'az': 1.836353, 'wx': -0.004396631, 'wy': -0.01825268}, 's1': {'ax': 22997, 'ay': 22117, 'wz': 23765, 'az': 21301, 'wx': 26198, 'wy': 24934}}","{'pitch': 50.34, 'roll': -54.19, 'yaw': 43.16, 'wx': -339, 'wy': -1706, 'wz': -906, 'ax': 262, 'ay': 145, 'az': 508}"
