time,MRU1,MRU2
5.996415,"{'ax': -2524, 'ay': 4176, 'az': 16148, 'gx': 1029, 'gy': -54, 'gz': -3409}","{'ax': 0.060059, 'ay': -0.257813, 'az': -1.07959, 'gx': -8.850098, 'gy': -4.089355, 'gz': 24.71924}"
6.012664,"{'ax': -2032, 'ay': 4184, 'az': 16764, 'gx': 1427, 'gy': -613, 'gz': -3923}","{'ax': 0.046387, 'ay': -0.265137, 'az': -1.105957, 'gx': -10.86426, 'gy': -0.183105, 'gz': 28.62549}"
6.028884,"{'ax': -1484, 'ay': 4760, 'az': 17524, 'gx': 1084, 'gy': -895, 'gz': -4334}","{'ax': 0.025879, 'ay': -0.305664, 'az': -1.126465, 'gx': -7.69043, 'gy': 2.380371, 'gz': 30.76172}"
6.045097,"{'ax': -164, 'ay': 4872, 'az': 17792, 'gx': 214, 'gy': -1039, 'gz': -3643}","{'ax': -0.031738, 'ay': -0.285645, 'az': -1.085938, 'gx': 0.183105, 'gy': 2.258301, 'gz': 25.02441}"
6.061327,"{'ax': 84, 'ay': 4980, 'az': 17844, 'gx': -796, 'gy': -1474, 'gz': -2594}","{'ax': -0.012207, 'ay': -0.300781, 'az': -1.090332, 'gx': 7.507324, 'gy': 5.981445, 'gz': 15.86914}"
6.077565,"{'ax': -560, 'ay': 4656, 'az': 17884, 'gx': -2083, 'gy': -1944, 'gz': -2067}","{'ax': -0.020996, 'ay': -0.288086, 'az': -1.095703, 'gx': 16.96777, 'gy': 10.74219, 'gz': 12.08496}"
6.093824,"{'ax': -412, 'ay': 4252, 'az': 17536, 'gx': -3173, 'gy': -3139, 'gz': -1971}","{'ax': -0.03418, 'ay': -0.263672, 'az': -1.074219, 'gx': 25.26855, 'gy': 19.59229, 'gz': 11.35254}"
6.110052,"{'ax': -448, 'ay': 4064, 'az': 16484, 'gx': -4210, 'gy': -3877, 'gz': -2074}","{'ax': -0.044434, 'ay': -0.246582, 'az': -1.031738, 'gx': 32.22656, 'gy': 25.20752, 'gz': 12.26807}"
6.126274,"{'ax': -416, 'ay': 3948, 'az': 15332, 'gx': -4499, 'gy': -3956, 'gz': -2435}","{'ax': -0.056641, 'ay': -0.244629, 'az': -0.994629, 'gx': 33.81348, 'gy': 24.10889, 'gz': 14.64844}"
6.142527,"{'ax': 40, 'ay': 4056, 'az': 14772, 'gx': -4054, 'gy': -3250, 'gz': -2593}","{'ax': -0.061523, 'ay': -0.249512, 'az': -1.006836, 'gx': 29.47998, 'gy': 18.61572, 'gz': 15.50293}"
6.15876,"{'ax': 184, 'ay': 4008, 'az': 15144, 'gx': -3181, 'gy': -2842, 'gz': -2401}","{'ax': -0.061035, 'ay': -0.242188, 'az': -1.029785, 'gx': 22.82715, 'gy': 16.29639, 'gz': 14.03809}"
6.174987,"{'ax': -8, 'ay': 3504, 'az': 15692, 'gx': -2847, 'gy': -2712, 'gz': -2186}","{'ax': -0.063477, 'ay': -0.214355, 'az': -1.015137, 'gx': 21.3623, 'gy': 15.07568, 'gz': 12.93945}"
6.191216,"{'ax': 92, 'ay': 3412, 'az': 15984, 'gx': -3365, 'gy': -2913, 'gz': -2377}","{'ax': -0.070313, 'ay': -0.211426, 'az': -1.00293, 'gx': 26.06201, 'gy': 17.39502, 'gz': 14.16016}"
6.20746,"{'ax': 568, 'ay': 3428, 'az': 14768, 'gx': -3443, 'gy': -2934, 'gz': -2275}","{'ax': -0.084961, 'ay': -0.214355, 'az': -0.97998, 'gx': 25.26855, 'gy': 17.15088, 'gz': 13.42773}"
6.223725,"{'ax': 736, 'ay': 3128, 'az': 14772, 'gx': -2927, 'gy': -3049, 'gz': -2104}","{'ax': -0.100098, 'ay': -0.196777, 'az': -0.977539, 'gx': 21.24023, 'gy': 17.82227, 'gz': 12.51221}"
6.239884,"{'ax': 828, 'ay': 3136, 'az': 15080, 'gx': -3016, 'gy': -2847, 'gz': -2114}","{'ax': -0.109375, 'ay': -0.198242, 'az': -0.97168, 'gx': 22.46094, 'gy': 15.07568, 'gz': 12.39014}"
6.256101,"{'ax': 1200, 'ay': 2948, 'az': 15088, 'gx': -3000, 'gy': -1714, 'gz': -1946}","{'ax': -0.104004, 'ay': -0.18457, 'az': -0.98291, 'gx': 22.64404, 'gy': 5.92041, 'gz': 10.31494}"
6.27226,"{'ax': 828, 'ay': 2752, 'az': 15480, 'gx': -3022, 'gy': -940, 'gz': -1365}","{'ax': -0.082031, 'ay': -0.166504, 'az': -1.006836, 'gx': 22.27783, 'gy': 0.732422, 'gz': 5.615234}"
6.288416,"{'ax': 200, 'ay': 2488, 'az': 15808, 'gx': -3031, 'gy': -775, 'gz': -963}","{'ax': -0.049316, 'ay': -0.158691, 'az': -1.022949, 'gx': 21.78955, 'gy': 0.976563, 'gz': 3.051758}"
6.30458,"{'ax': -228, 'ay': 2436, 'az': 15440, 'gx': -2831, 'gy': -1285, 'gz': -737}","{'ax': -0.036133, 'ay': -0.152344, 'az': -1.012207, 'gx': 19.71436, 'gy': 4.638672, 'gz': 1.586914}"
6.320839,"{'ax': -476, 'ay': 2400, 'az': 15176, 'gx': -2471, 'gy': -1251, 'gz': -736}","{'ax': -0.032227, 'ay': -0.151367, 'az': -1.002441, 'gx': 17.57813, 'gy': 3.723145, 'gz': 2.258301}"
6.337094,"{'ax': -208, 'ay': 2272, 'az': 14820, 'gx': -1939, 'gy': -431, 'gz': -752}","{'ax': -0.039063, 'ay': -0.140137, 'az': -0.992676, 'gx': 12.51221, 'gy': -3.78418, 'gz': 2.075195}"
6.353355,"{'ax': -520, 'ay': 2104, 'az': 14708, 'gx': -1016, 'gy': 893, 'gz': -622}","{'ax': -0.025879, 'ay': -0.131348, 'az': -1.015137, 'gx': 4.760742, 'gy': -13.3667, 'gz': 1.464844}"
6.369639,"{'ax': -920, 'ay': 2144, 'az': 15272, 'gx': 344, 'gy': 1549, 'gz': -579}","{'ax': -0.001953, 'ay': -0.13623, 'az': -1.069824, 'gx': -5.432129, 'gy': -17.45605, 'gz': 2.258301}"
6.385912,"{'ax': -1348, 'ay': 2132, 'az': 16792, 'gx': 1289, 'gy': 987, 'gz': -799}","{'ax': -0.001465, 'ay': -0.141113, 'az': -1.112305, 'gx': -11.53564, 'gy': -11.77979, 'gz': 4.577637}"
6.402096,"{'ax': -1032, 'ay': 2356, 'az': 17124, 'gx': 1697, 'gy': 320, 'gz': -1100}","{'ax': -0.023438, 'ay': -0.157227, 'az': -1.126953, 'gx': -14.28223, 'gy': -8.178711, 'gz': 7.385254}"
6.418327,"{'ax': -256, 'ay': 2796, 'az': 18048, 'gx': 1660, 'gy': -8, 'gz': -1286}","{'ax': -0.042969, 'ay': -0.182129, 'az': -1.140137, 'gx': -12.69531, 'gy': -4.455566, 'gz': 7.8125}"
6.434565,"{'ax': 324, 'ay': 2928, 'az': 18924, 'gx': 635, 'gy': -1132, 'gz': -943}","{'ax': -0.070801, 'ay': -0.183594, 'az': -1.138672, 'gx': -4.089355, 'gy': 4.02832, 'gz': 4.821777}"
6.450741,"{'ax': 908, 'ay': 2996, 'az': 18116, 'gx': -754, 'gy': -1207, 'gz': -591}","{'ax': -0.101074, 'ay': -0.18457, 'az': -1.094238, 'gx': 6.225586, 'gy': 2.746582, 'gz': 1.220703}"
6.466911,"{'ax': 940, 'ay': 2732, 'az': 17368, 'gx': -1947, 'gy': -288, 'gz': -279}","{'ax': -0.098633, 'ay': -0.165039, 'az': -1.066895, 'gx': 14.5874, 'gy': -3.967285, 'gz': -2.075195}"
6.483111,"{'ax': 748, 'ay': 2508, 'az': 16296, 'gx': -2550, 'gy': 209, 'gz': 172}","{'ax': -0.082031, 'ay': -0.15918, 'az': -1.03418, 'gx': 17.63916, 'gy': -7.019043, 'gz': -5.615234}"
6.499338,"{'ax': 148, 'ay': 1956, 'az': 15076, 'gx': -2229, 'gy': 547, 'gz': 425}","{'ax': -0.066895, 'ay': -0.124512, 'az': -1.003906, 'gx': 14.52637, 'gy': -9.70459, 'gz': -6.896973}"
6.515532,"{'ax': -168, 'ay': 1768, 'az': 14496, 'gx': -1410, 'gy': 619, 'gz': 295}","{'ax': -0.048828, 'ay': -0.114258, 'az': -0.99707, 'gx': 7.8125, 'gy': -10.13184, 'gz': -5.493164}"
6.531778,"{'ax': -404, 'ay': 1824, 'az': 14236, 'gx': -423, 'gy': 462, 'gz': 160}","{'ax': -0.044434, 'ay': -0.116211, 'az': -0.976074, 'gx': 0.305176, 'gy': -8.422852, 'gz': -3.90625}"
6.547984,"{'ax': -140, 'ay': 1948, 'az': 13764, 'gx': 777, 'gy': 555, 'gz': 133}","{'ax': -0.044434, 'ay': -0.121582, 'az': -0.973145, 'gx': -9.094238, 'gy': -10.19287, 'gz': -3.112793}"
6.564183,"{'ax': -16, 'ay': 1960, 'az': 14316, 'gx': 2017, 'gy': 1133, 'gz': 342}","{'ax': -0.042969, 'ay': -0.125488, 'az': -0.986816, 'gx': -18.24951, 'gy': -14.28223, 'gz': -4.455566}"
6.580374,"{'ax': -536, 'ay': 1880, 'az': 15608, 'gx': 2460, 'gy': 1242, 'gz': 419}","{'ax': -0.030273, 'ay': -0.125977, 'az': -1.01709, 'gx': -20.1416, 'gy': -14.77051, 'gz': -4.150391}"
6.596569,"{'ax': -828, 'ay': 2140, 'az': 16496, 'gx': 1988, 'gy': 1165, 'gz': 197}","{'ax': -0.030273, 'ay': -0.132324, 'az': -1.023926, 'gx': -15.625, 'gy': -14.16016, 'gz': -2.685547}"
6.612779,"{'ax': -676, 'ay': 2244, 'az': 16732, 'gx': 1200, 'gy': 1059, 'gz': -20}","{'ax': -0.019531, 'ay': -0.143066, 'az': -1.042969, 'gx': -9.765625, 'gy': -12.93945, 'gz': -1.831055}"
6.628986,"{'ax': -548, 'ay': 2372, 'az': 16332, 'gx': 746, 'gy': 753, 'gz': -15}","{'ax': -0.015625, 'ay': -0.145508, 'az': -1.04834, 'gx': -6.774902, 'gy': -11.1084, 'gz': -2.075195}"
6.645194,"{'ax': -636, 'ay': 2468, 'az': 16288, 'gx': 424, 'gy': 730, 'gz': 217}","{'ax': -0.012695, 'ay': -0.154297, 'az': -1.037109, 'gx': -3.90625, 'gy': -11.1084, 'gz': -4.211426}"
6.661439,"{'ax': -880, 'ay': 2488, 'az': 16424, 'gx': -95, 'gy': 651, 'gz': 248}","{'ax': -0.00293, 'ay': -0.154297, 'az': -1.04248, 'gx': -0.854492, 'gy': -10.00977, 'gz': -4.577637}"
6.677682,"{'ax': -988, 'ay': 2300, 'az': 15952, 'gx': -284, 'gy': 191, 'gz': 307}","{'ax': 0.007324, 'ay': -0.143555, 'az': -1.033203, 'gx': 0.244141, 'gy': -6.652832, 'gz': -5.187988}"
6.693874,"{'ax': -1176, 'ay': 2292, 'az': 15360, 'gx': -87, 'gy': 198, 'gz': 379}","{'ax': 0.007813, 'ay': -0.140137, 'az': -1.023926, 'gx': -1.464844, 'gy': -6.835938, 'gz': -5.126953}"
6.710055,"{'ax': -1384, 'ay': 1872, 'az': 15696, 'gx': 101, 'gy': 48, 'gz': 212}","{'ax': 0.016602, 'ay': -0.120117, 'az': -1.012207, 'gx': -1.953125, 'gy': -5.371094, 'gz': -3.78418}"
6.726237,"{'ax': -1452, 'ay': 2192, 'az': 15308, 'gx': 122, 'gy': -114, 'gz': -200}","{'ax': 0.016602, 'ay': -0.133789, 'az': -1.009766, 'gx': -2.929688, 'gy': -4.760742, 'gz': -0.854492}"
6.742519,"{'ax': -1204, 'ay': 2000, 'az': 14820, 'gx': 754, 'gy': 112, 'gz': -285}","{'ax': 0.013184, 'ay': -0.126953, 'az': -1.003418, 'gx': -7.8125, 'gy': -6.103516, 'gz': 0.244141}"
6.758689,"{'ax': -1204, 'ay': 2208, 'az': 14972, 'gx': 1418, 'gy': 360, 'gz': -287}","{'ax': 0.009277, 'ay': -0.140137, 'az': -1.020508, 'gx': -13.06152, 'gy': -7.873535, 'gz': 0.427246}"
6.77488,"{'ax': -1120, 'ay': 2340, 'az': 15660, 'gx': 1962, 'gy': 280, 'gz': -375}","{'ax': 0.000977, 'ay': -0.145996, 'az': -1.041992, 'gx': -16.23535, 'gy': -7.141113, 'gz': 1.281738}"
6.791056,"{'ax': -748, 'ay': 2688, 'az': 16396, 'gx': 1945, 'gy': -81, 'gz': -241}","{'ax': -0.000977, 'ay': -0.168945, 'az': -1.056641, 'gx': -16.17432, 'gy': -4.089355, 'gz': -0.061035}"
6.807341,"{'ax': -784, 'ay': 2564, 'az': 16436, 'gx': 1685, 'gy': -317, 'gz': 55}","{'ax': 0.000977, 'ay': -0.157715, 'az': -1.037109, 'gx': -13.5498, 'gy': -3.356934, 'gz': -2.075195}"
6.823591,"{'ax': -1140, 'ay': 2456, 'az': 16356, 'gx': 1224, 'gy': 122, 'gz': -35}","{'ax': -0.002441, 'ay': -0.153809, 'az': -1.040527, 'gx': -10.49805, 'gy': -6.652832, 'gz': -1.342773}"
6.83989,"{'ax': -1144, 'ay': 2532, 'az': 16608, 'gx': 829, 'gy': 151, 'gz': -180}","{'ax': 0.006836, 'ay': -0.161621, 'az': -1.049316, 'gx': -7.263184, 'gy': -6.164551, 'gz': -0.671387}"
6.85609,"{'ax': -1256, 'ay': 2316, 'az': 16060, 'gx': 479, 'gy': 171, 'gz': -277}","{'ax': 0.003418, 'ay': -0.14209, 'az': -1.024902, 'gx': -4.455566, 'gy': -7.324219, 'gz': 0.427246}"
6.872316,"{'ax': -1284, 'ay': 2372, 'az': 15556, 'gx': 277, 'gy': 994, 'gz': -578}","{'ax': 0.010254, 'ay': -0.150391, 'az': -1.000977, 'gx': -3.112793, 'gy': -14.28223, 'gz': 2.075195}"
6.888496,"{'ax': -1260, 'ay': 2512, 'az': 15496, 'gx': 338, 'gy': 1304, 'gz': -605}","{'ax': 0.023438, 'ay': -0.161621, 'az': -1.020508, 'gx': -4.02832, 'gy': -14.52637, 'gz': 2.258301}"
6.904688,"{'ax': -1252, 'ay': 2636, 'az': 15528, 'gx': 619, 'gy': 741, 'gz': -520}","{'ax': 0.01709, 'ay': -0.165039, 'az': -1.028809, 'gx': -6.347656, 'gy': -10.80322, 'gz': 1.464844}"
6.92088,"{'ax': -1004, 'ay': 2664, 'az': 15804, 'gx': 890, 'gy': 391, 'gz': -344}","{'ax': 0.012207, 'ay': -0.168945, 'az': -1.029297, 'gx': -7.873535, 'gy': -8.056641, 'gz': 0.305176}"
6.937056,"{'ax': -1104, 'ay': 2552, 'az': 15748, 'gx': 526, 'gy': 545, 'gz': -178}","{'ax': 0.018066, 'ay': -0.160645, 'az': -1.003418, 'gx': -4.699707, 'gy': -10.62012, 'gz': -1.159668}"
6.953254,"{'ax': -1580, 'ay': 2556, 'az': 15384, 'gx': -171, 'gy': 1844, 'gz': -303}","{'ax': 0.031738, 'ay': -0.166504, 'az': -0.974121, 'gx': 1.159668, 'gy': -21.72852, 'gz': -0.183105}"
6.969445,"{'ax': -2008, 'ay': 3128, 'az': 15836, 'gx': -1189, 'gy': 2985, 'gz': -703}","{'ax': 0.023438, 'ay': -0.202148, 'az': -0.959473, 'gx': 10.92529, 'gy': -28.56445, 'gz': 2.380371}"
6.985678,"{'ax': -1288, 'ay': 3208, 'az': 16412, 'gx': -3557, 'gy': 3818, 'gz': -1058}","{'ax': 0.020508, 'ay': -0.202148, 'az': -0.937988, 'gx': 29.78516, 'gy': -37.53662, 'gz': 2.868652}"
7.001909,"{'ax': -644, 'ay': 4400, 'az': 14648, 'gx': -5834, 'gy': 6782, 'gz': -1064}","{'ax': 0.007813, 'ay': -0.28418, 'az': -0.880859, 'gx': 44.73877, 'gy': -65.06348, 'gz': 0.061035}"
7.018125,"{'ax': 1612, 'ay': 5624, 'az': 11964, 'gx': -5486, 'gy': 12585, 'gz': 1274}","{'ax': 0.028809, 'ay': -0.385254, 'az': -0.868164, 'gx': 37.53662, 'gy': -105.5908, 'gz': -22.03369}"
7.034288,"{'ax': 840, 'ay': 3964, 'az': 13876, 'gx': -2846, 'gy': 12269, 'gz': 5879}","{'ax': 0.125977, 'ay': -0.212891, 'az': -1.127441, 'gx': 11.65771, 'gy': -90.69824, 'gz': -56.51855}"
7.050434,"{'ax': -2620, 'ay': 3352, 'az': 13592, 'gx': 1171, 'gy': 7368, 'gz': 9685}","{'ax': 0.225586, 'ay': -0.199707, 'az': -1.070801, 'gx': -19.104, 'gy': -56.9458, 'gz': -79.10156}"
7.066604,"{'ax': -6876, 'ay': 2324, 'az': 13936, 'gx': 4032, 'gy': 5663, 'gz': 10447}","{'ax': 0.349609, 'ay': -0.116211, 'az': -1.044922, 'gx': -39.36768, 'gy': -45.77637, 'gz': -80.13916}"
7.082843,"{'ax': -9160, 'ay': 1360, 'az': 13940, 'gx': 5631, 'gy': 4843, 'gz': 9262}","{'ax': 0.424316, 'ay': -0.077148, 'az': -1.010742, 'gx': -50.1709, 'gy': -41.38184, 'gz': -68.42041}"
7.099072,"{'ax': -9912, 'ay': 1332, 'az': 14036, 'gx': 6686, 'gy': 5075, 'gz': 7422}","{'ax': 0.44873, 'ay': -0.085938, 'az': -0.983398, 'gx': -56.45752, 'gy': -43.51807, 'gz': -53.52783}"
7.115294,"{'ax': -9584, 'ay': 1564, 'az': 14356, 'gx': 6994, 'gy': 5280, 'gz': 5438}","{'ax': 0.407227, 'ay': -0.091797, 'az': -0.957031, 'gx': -56.57959, 'gy': -46.44775, 'gz': -37.8418}"
7.131459,"{'ax': -8748, 'ay': 1228, 'az': 13876, 'gx': 6561, 'gy': 6834, 'gz': 2805}","{'ax': 0.32959, 'ay': -0.068359, 'az': -0.925293, 'gx': -52.73438, 'gy': -60.97412, 'gz': -18.18848}"
7.147688,"{'ax': -6800, 'ay': 1684, 'az': 13316, 'gx': 7079, 'gy': 9330, 'gz': 400}","{'ax': 0.240723, 'ay': -0.116211, 'az': -0.916504, 'gx': -56.39648, 'gy': -79.89502, 'gz': -0.488281}"
7.163926,"{'ax': -4420, 'ay': 3204, 'az': 14520, 'gx': 7447, 'gy': 9827, 'gz': -865}","{'ax': 0.165527, 'ay': -0.205566, 'az': -0.948242, 'gx': -58.1665, 'gy': -81.05469, 'gz': 7.385254}"
7.180144,"{'ax': -2048, 'ay': 4220, 'az': 14612, 'gx': 7901, 'gy': 9561, 'gz': -985}","{'ax': 0.056641, 'ay': -0.262695, 'az': -1.036133, 'gx': -62.80518, 'gy': -75.98877, 'gz': 7.507324}"
7.196353,"{'ax': -44, 'ay': 5260, 'az': 17652, 'gx': 9232, 'gy': 5455, 'gz': 249}","{'ax': 0.037109, 'ay': -0.321289, 'az': -1.222656, 'gx': -73.73047, 'gy': -37.71973, 'gz': -3.662109}"
7.212591,"{'ax': 812, 'ay': 5972, 'az': 21472, 'gx': 9417, 'gy': -2665, 'gz': 3158}","{'ax': 0.007324, 'ay': -0.355957, 'az': -1.331543, 'gx': -73.66943, 'gy': 26.55029, 'gz': -24.4751}"
7.228798,"{'ax': 292, 'ay': 4488, 'az': 21736, 'gx': 7516, 'gy': -9047, 'gz': 4936}","{'ax': -0.046387, 'ay': -0.258301, 'az': -1.223145, 'gx': -56.82373, 'gy': 67.44385, 'gz': -36.13281}"
7.245031,"{'ax': -348, 'ay': 3340, 'az': 20980, 'gx': 3597, 'gy': -9371, 'gz': 4675}","{'ax': -0.087402, 'ay': -0.203125, 'az': -1.098145, 'gx': -24.90234, 'gy': 63.65967, 'gz': -33.81348}"
7.261266,"{'ax': -396, 'ay': 3168, 'az': 19524, 'gx': -1050, 'gy': -6463, 'gz': 3214}","{'ax': -0.116699, 'ay': -0.195313, 'az': -1.033203, 'gx': 10.68115, 'gy': 39.97803, 'gz': -25.14648}"
7.277499,"{'ax': -68, 'ay': 3360, 'az': 18240, 'gx': -4035, 'gy': -3798, 'gz': 1893}","{'ax': -0.103027, 'ay': -0.208008, 'az': -1.089355, 'gx': 30.33447, 'gy': 23.25439, 'gz': -17.57813}"
7.293761,"{'ax': -336, 'ay': 4168, 'az': 18832, 'gx': -5075, 'gy': -4778, 'gz': 1725}","{'ax': -0.007324, 'ay': -0.258301, 'az': -1.183594, 'gx': 37.65869, 'gy': 36.37695, 'gz': -18.67676}"
7.309997,"{'ax': -2104, 'ay': 4228, 'az': 19216, 'gx': -5699, 'gy': -8756, 'gz': 1978}","{'ax': 0.041016, 'ay': -0.253418, 'az': -1.206543, 'gx': 41.87012, 'gy': 68.11523, 'gz': -18.67676}"
7.326216,"{'ax': -3956, 'ay': 3384, 'az': 19732, 'gx': -6452, 'gy': -12663, 'gz': 992}","{'ax': 0.110352, 'ay': -0.20459, 'az': -1.218262, 'gx': 48.88916, 'gy': 97.71729, 'gz': -10.00977}"
7.34238,"{'ax': -4180, 'ay': 3676, 'az': 19788, 'gx': -8357, 'gy': -15809, 'gz': -369}","{'ax': 0.103516, 'ay': -0.229492, 'az': -1.139648, 'gx': 65.979, 'gy': 118.7134, 'gz': -0.549316}"
7.358563,"{'ax': -3640, 'ay': 4368, 'az': 18932, 'gx': -11655, 'gy': -16311, 'gz': -1918}","{'ax': 0.067383, 'ay': -0.258789, 'az': -1.036621, 'gx': 92.95654, 'gy': 118.2861, 'gz': 9.765625}"
7.37476,"{'ax': -2512, 'ay': 3856, 'az': 16724, 'gx': -14669, 'gy': -14992, 'gz': -3234}","{'ax': 0.024414, 'ay': -0.211426, 'az': -0.97168, 'gx': 114.8682, 'gy': 107.1167, 'gz': 17.45605}"
7.391015,"{'ax': -1988, 'ay': 3032, 'az': 15076, 'gx': -16454, 'gy': -13568, 'gz': -3878}","{'ax': 0.01123, 'ay': -0.150391, 'az': -0.92041, 'gx': 127.2583, 'gy': 95.70313, 'gz': 21.05713}"
7.407221,"{'ax': -2552, 'ay': 1968, 'az': 13912, 'gx': -16824, 'gy': -11499, 'gz': -5138}","{'ax': 0.003418, 'ay': -0.091797, 'az': -0.937988, 'gx': 129.4556, 'gy': 80.26123, 'gz': 31.61621}"
7.423454,"{'ax': -2652, 'ay': 1292, 'az': 14008, 'gx': -16327, 'gy': -11221, 'gz': -6676}","{'ax': 0.040527, 'ay': -0.048828, 'az': -0.975098, 'gx': 124.8779, 'gy': 80.99365, 'gz': 42.84668}"
7.439655,"{'ax': -2400, 'ay': 1300, 'az': 14328, 'gx': -15716, 'gy': -12745, 'gz': -7396}","{'ax': 0.041992, 'ay': -0.054688, 'az': -0.982422, 'gx': 120.4834, 'gy': 95.64209, 'gz': 48.0957}"
7.455866,"{'ax': -1228, 'ay': 1740, 'az': 13412, 'gx': -15009, 'gy': -15342, 'gz': -7479}","{'ax': 0.001465, 'ay': -0.077637, 'az': -0.916504, 'gx': 115.6006, 'gy': 113.2813, 'gz': 48.70605}"
7.472068,"{'ax': -772, 'ay': 596, 'az': 12568, 'gx': -14415, 'gy': -15666, 'gz': -7744}","{'ax': -0.049316, 'ay': -0.00293, 'az': -0.873535, 'gx': 110.7178, 'gy': 112.3657, 'gz': 51.81885}"
7.488288,"{'ax': -716, 'ay': -1332, 'az': 12464, 'gx': -13586, 'gy': -14041, 'gz': -8473}","{'ax': -0.065918, 'ay': 0.109863, 'az': -0.887695, 'gx': 104.4312, 'gy': 99.36523, 'gz': 57.9834}"
7.504524,"{'ax': -1272, 'ay': -1648, 'az': 13116, 'gx': -11976, 'gy': -13319, 'gz': -9156}","{'ax': -0.032715, 'ay': 0.073242, 'az': -0.968262, 'gx': 90.4541, 'gy': 95.45898, 'gz': 65.00244}"
7.520782,"{'ax': -3084, 'ay': -4204, 'az': 16164, 'gx': -10691, 'gy': -14731, 'gz': -11651}","{'ax': -0.062988, 'ay': 0.283691, 'az': -1.03418, 'gx': 86.18164, 'gy': 106.5674, 'gz': 87.52441}"
7.537024,"{'ax': -1908, 'ay': -3680, 'az': 16408, 'gx': -11790, 'gy': -14071, 'gz': -15236}","{'ax': -0.128418, 'ay': 0.238281, 'az': -1.015625, 'gx': 97.16797, 'gy': 98.93799, 'gz': 113.4644}"
7.553277,"{'ax': 312, 'ay': -1724, 'az': 17580, 'gx': -13094, 'gy': -13752, 'gz': -17414}","{'ax': -0.165039, 'ay': 0.13623, 'az': -1.094727, 'gx': 107.0557, 'gy': 101.0132, 'gz': 126.5259}"
7.569497,"{'ax': 2988, 'ay': -1704, 'az': 16916, 'gx': -13436, 'gy': -15917, 'gz': -17337}","{'ax': -0.249023, 'ay': 0.15918, 'az': -1.093262, 'gx': 108.4595, 'gy': 116.9434, 'gz': 124.3896}"
7.58571,"{'ax': 4152, 'ay': -2908, 'az': 16016, 'gx': -13349, 'gy': -16331, 'gz': -16708}","{'ax': -0.314453, 'ay': 0.222656, 'az': -1.042969, 'gx': 107.2388, 'gy': 116.9434, 'gz': 118.8965}"
7.601909,"{'ax': 5300, 'ay': -4356, 'az': 16296, 'gx': -13492, 'gy': -14826, 'gz': -15953}","{'ax': -0.387695, 'ay': 0.3125, 'az': -0.996094, 'gx': 109.6802, 'gy': 103.1494, 'gz': 113.6475}"
7.618135,"{'ax': 6732, 'ay': -4924, 'az': 16380, 'gx': -15411, 'gy': -11435, 'gz': -15396}","{'ax': -0.459961, 'ay': 0.338379, 'az': -0.92334, 'gx': 125.6714, 'gy': 74.03564, 'gz': 107.2998}"
7.634333,"{'ax': 8572, 'ay': -4144, 'az': 15284, 'gx': -16749, 'gy': -6652, 'gz': -13746}","{'ax': -0.467773, 'ay': 0.294434, 'az': -0.96582, 'gx': 132.2632, 'gy': 41.19873, 'gz': 90.75928}"
7.650538,"{'ax': 7900, 'ay': -4308, 'az': 18404, 'gx': -16800, 'gy': -6496, 'gz': -11096}","{'ax': -0.466309, 'ay': 0.313965, 'az': -1.135742, 'gx': 132.7515, 'gy': 46.02051, 'gz': 72.14355}"
7.666792,"{'ax': 6480, 'ay': -4420, 'az': 19556, 'gx': -17828, 'gy': -7848, 'gz': -10487}","{'ax': -0.489746, 'ay': 0.300781, 'az': -1.193359, 'gx': 140.9302, 'gy': 56.51855, 'gz': 69.64111}"
7.683027,"{'ax': 6396, 'ay': -3348, 'az': 20472, 'gx': -19066, 'gy': -10844, 'gz': -10737}","{'ax': -0.500488, 'ay': 0.256836, 'az': -1.18457, 'gx': 151.2451, 'gy': 81.66504, 'gz': 71.5332}"
7.699243,"{'ax': 6692, 'ay': -3952, 'az': 18768, 'gx': -20901, 'gy': -13777, 'gz': -10905}","{'ax': -0.505371, 'ay': 0.30127, 'az': -1.077637, 'gx': 165.1611, 'gy': 102.6611, 'gz': 71.59424}"
7.715446,"{'ax': 6852, 'ay': -4224, 'az': 14644, 'gx': -21772, 'gy': -14934, 'gz': -10744}","{'ax': -0.495117, 'ay': 0.317871, 'az': -0.921387, 'gx': 168.7622, 'gy': 108.1543, 'gz': 69.94629}"
7.731689,"{'ax': 6456, 'ay': -5212, 'az': 11280, 'gx': -20539, 'gy': -14253, 'gz': -10709}","{'ax': -0.492676, 'ay': 0.379395, 'az': -0.814941, 'gx': 157.1045, 'gy': 101.6846, 'gz': 70.98389}"
7.747909,"{'ax': 5728, 'ay': -6404, 'az': 11104, 'gx': -18172, 'gy': -13850, 'gz': -11409}","{'ax': -0.479492, 'ay': 0.439941, 'az': -0.822754, 'gx': 139.1602, 'gy': 101.0132, 'gz': 78.73535}"
7.764087,"{'ax': 5300, 'ay': -7232, 'az': 12756, 'gx': -17016, 'gy': -15487, 'gz': -12721}","{'ax': -0.46582, 'ay': 0.482422, 'az': -0.836914, 'gx': 133.4839, 'gy': 115.0513, 'gz': 89.59961}"
7.780295,"{'ax': 5144, 'ay': -6984, 'az': 12788, 'gx': -16686, 'gy': -18225, 'gz': -13794}","{'ax': -0.430176, 'ay': 0.463867, 'az': -0.837402, 'gx': 131.5308, 'gy': 138.2446, 'gz': 97.71729}"
