ax,ay,az,gx,gy,gz,time
451,-160,-305,5204,-8,15440,17.4053
389,-295,-293,5356,-44,15372,17.418204
415,-276,-226,5328,-28,15372,17.420917
477,-169,-189,5176,4,15240,17.433807
473,-66,-197,5096,4,15176,17.436513
513,-55,-202,5028,72,15196,17.439219
708,-124,-319,4988,-80,15184,17.452143
718,-105,-362,5020,-72,15304,17.454873
723,-185,-386,5180,96,15584,17.46777
685,-160,-358,5300,84,15516,17.470477
638,-89,-378,5340,184,15464,17.473184
528,39,-225,5404,80,15552,17.486084
559,82,-206,5416,36,15568,17.488774
463,-99,-226,5188,160,15792,17.501635
404,-170,-225,5096,204,15712,17.504342
343,-239,-201,5096,128,15824,17.507046
142,-390,-279,5136,152,15764,17.519975
75,-411,-224,5216,120,15636,17.522682
-144,-289,-226,5220,-108,15380,17.5356
-133,-235,-217,5204,-108,15400,17.538341
-174,-198,-193,5212,-116,15404,17.54108
-65,-103,-234,4980,-252,15180,17.55399
-25,-31,-223,4912,-228,15112,17.556729
128,-82,-350,4880,-160,15076,17.569647
181,-55,-420,4920,-136,15136,17.572368
191,-68,-408,4900,-144,15144,17.575088
371,-71,-393,5208,-108,15032,17.587985
420,-52,-377,5192,-104,15088,17.590709
617,192,-324,5244,-24,14924,17.603647
647,338,-269,5228,-44,15008,17.60635
680,376,-261,5160,-8,15056,17.609053
705,527,-280,4916,44,15320,17.621946
711,536,-250,4908,112,15456,17.624632
606,343,-394,4904,180,15788,17.637535
604,260,-315,4868,196,15872,17.640229
555,246,-371,4828,196,15812,17.642917
368,66,-373,4924,312,15940,17.655821
337,72,-392,4980,228,15816,17.658512
161,-98,-302,5128,264,15648,17.671416
136,-163,-286,5120,248,15676,17.67412
112,-142,-271,5136,296,15488,17.676824
161,-130,-164,5112,352,15192,17.689738
190,-138,-153,5112,316,15224,17.692445
419,-25,-59,5092,256,15180,17.705387
466,20,-46,4948,128,15124,17.708094
472,26,-12,5012,220,15084,17.710784
578,271,19,4788,156,15416,17.723718
607,196,6,4860,184,15456,17.726388
578,168,-32,4496,20,15764,17.739306
581,82,-66,4388,-4,15828,17.741995
539,92,-78,4408,-52,15972,17.744701
386,-142,-199,4444,48,15820,17.757602
360,-171,-199,4520,44,15676,17.760305
199,138,-290,4624,0,15384,17.77321
238,143,-286,4704,8,15448,17.775907
166,201,-251,4700,-80,15484,17.778594
307,254,-223,4724,-180,15220,17.79154
349,245,-227,4696,-168,15240,17.794242
494,188,-246,4348,-268,15312,17.807148
525,117,-312,4228,-192,15244,17.809864
549,183,-321,4204,-120,15328,17.812571
534,48,-593,4156,-44,15556,17.825504
516,-52,-639,4196,-60,15564,17.828208
462,-284,-734,4592,148,15740,17.841173
401,-355,-719,4756,120,15876,17.843885
386,-390,-747,4664,152,15792,17.846591
255,-440,-680,4936,308,15700,17.859542
220,-427,-659,4972,320,15744,17.86225
153,-390,-550,5132,292,15376,17.875153
159,-387,-502,5056,324,15480,17.877865
141,-381,-471,5116,340,15488,17.880571
218,-309,-391,5048,332,15340,17.89351
287,-306,-382,4988,304,15348,17.896216
368,-282,-307,4860,240,15232,17.909127
373,-287,-379,4792,308,15244,17.911832
408,-293,-346,4740,232,15332,17.914545
430,-352,-389,4612,240,15384,17.92747
425,-410,-398,4556,220,15444,17.930174
396,-533,-519,4748,320,15528,17.943049
364,-576,-508,4788,340,15608,17.945756
330,-563,-499,4908,308,15596,17.948462
136,-629,-394,5088,464,15828,17.961393
65,-588,-351,5204,400,15764,17.9641
-184,-433,-185,5132,216,15672,17.977024
-234,-366,-137,5072,224,15580,17.979748
-234,-338,-96,4996,156,15516,17.98247
-250,107,-24,4612,-12,15412,17.995361
-285,169,-85,4540,-72,15308,17.998086
-316,482,-122,4232,-68,15324,18.011052
-331,479,-140,4292,-72,15244,18.013774
-316,525,-184,4272,-108,15264,18.016493
-197,381,-335,4304,52,15280,18.029408
-162,331,-331,4352,48,15280,18.032114
50,-40,-364,4856,316,15148,18.044993
94,-104,-359,4824,344,15196,18.047698
159,-151,-276,5032,368,15080,18.050404
466,-90,-59,5172,264,14796,18.06333
527,-55,-20,5148,260,14748,18.066034
766,430,146,4876,236,14392,18.078935
853,568,209,4884,292,14368,18.081608
954,693,228,4788,368,14356,18.084282
1419,919,217,4260,236,15092,18.097169
1462,883,146,4216,160,15092,18.099841
1465,640,-64,4036,248,15932,18.112741
1391,569,-76,4068,396,16228,18.115428
1247,467,-75,4112,312,16476,18.118117
520,88,-148,4232,372,16604,18.131031
377,76,-155,4224,292,16480,18.133718
-212,138,-168,4276,324,16224,18.146632
-284,128,-176,4376,340,15964,18.149336
-337,145,-186,4300,348,15964,18.152042
-467,195,-176,4412,372,15160,18.164972
-412,242,-174,4392,352,15052,18.167679
20,414,-84,4432,116,14584,18.180577
132,474,-98,4428,104,14532,18.183263
239,467,-49,4396,32,14636,18.18595
731,530,-12,4296,164,14968,18.198807
789,447,-49,4300,236,15036,18.201493
920,421,-10,4144,260,15428,18.214364
939,413,2,4052,244,15500,18.217052
936,449,0,4012,100,15556,18.219726
900,408,-81,3816,-4,15712,18.232611
878,408,-111,3792,-32,15636,18.235314
879,457,-252,3764,44,15736,18.248253
902,453,-273,3816,96,15832,18.250946
827,480,-269,3852,108,15864,18.253632
812,511,-307,3932,20,15948,18.266529
799,634,-310,4000,68,16016,18.269219
711,755,-240,4108,84,16228,18.282104
661,780,-229,4056,136,16312,18.284794
657,780,-178,4064,104,16444,18.287481
431,524,-99,3848,180,16436,18.300392
363,462,-136,3804,120,16572,18.303084
84,287,-195,3504,112,16332,18.315956
29,236,-226,3380,132,16204,18.318647
-31,218,-282,3360,100,16108,18.321335
-38,205,-471,3280,56,15744,18.334222
39,176,-578,3212,16,15676,18.33692
242,62,-724,3664,160,15660,18.349793
286,15,-767,3712,144,15656,18.352481
287,-1,-738,3832,188,15568,18.355172
531,146,-617,4144,244,15708,18.368059
567,125,-577,4148,276,15844,18.370752
546,84,-432,4160,464,16212,18.383645
584,30,-367,4204,468,16108,18.386332
561,-9,-324,4128,500,16124,18.389023
431,-323,-248,3840,432,16124,18.401916
409,-430,-259,3772,472,16204,18.404622
366,-538,-303,3680,344,15704,18.417591
416,-517,-313,3688,348,15496,18.420295
446,-476,-333,3728,320,15452,18.422998
652,-346,-416,3620,204,15416,18.435896
684,-391,-464,3652,212,15620,18.438602
823,-342,-484,3760,308,15644,18.451501
864,-330,-490,3820,268,15736,18.454208
906,-334,-490,3800,328,15788,18.456914
803,-299,-445,3784,344,16028,18.469843
774,-345,-434,3836,428,16168,18.472558
533,-371,-382,3880,484,15992,18.485442
479,-396,-407,3912,548,16112,18.488148
380,-346,-375,4008,512,16068,18.490864
261,-364,-317,3992,508,15956,18.503793
216,-369,-259,3964,528,15788,18.506499
230,-308,-203,3932,388,15648,18.519416
244,-241,-145,3916,380,15584,18.52212
272,-228,-128,3780,340,15576,18.524823
333,44,-173,3628,188,15532,18.537766
293,99,-177,3540,276,15592,18.540456
210,376,-261,3376,284,15832,18.553354
166,378,-269,3388,260,15808,18.556045
163,428,-292,3376,276,15980,18.558735
82,639,-427,3292,172,15928,18.571668
47,687,-448,3308,204,16008,18.574357
-196,1259,-536,3328,140,16188,18.587259
-268,1336,-589,3252,156,16208,18.589963
-350,1541,-615,3280,192,16220,18.592668
-851,2065,-715,3220,372,16688,18.605558
-929,2076,-730,3200,352,16828,18.608261
-1272,1877,-755,3340,416,16960,18.62115
-1319,1772,-745,3288,460,16968,18.623865
-1504,1337,-693,3612,628,16500,18.636774
-1591,1210,-672,3660,652,16196,18.63948
-1564,1196,-635,3628,816,15976,18.642186
-1089,931,-429,3624,380,15804,18.655097
-952,808,-403,3520,324,15744,18.657806
-571,319,-332,3412,224,15624,18.670724
-483,244,-267,3420,300,15448,18.673428
-422,299,-265,3388,372,15360,18.676134
-112,273,-227,3092,320,15192,18.68906
-72,291,-227,3004,236,15172,18.69177
391,292,-346,2824,-44,15244,18.704664
468,284,-379,2844,-84,15292,18.707367
540,310,-404,2808,-84,15396,18.71007
646,592,-496,2912,84,15880,18.722988
636,725,-525,2948,52,15876,18.725679
171,1076,-607,2960,232,16640,18.738558
47,1179,-565,2916,216,16576,18.741245
-126,1204,-605,2820,160,16624,18.743934
-768,1154,-720,2620,252,16932,18.756824
-872,1041,-766,2516,188,16756,18.759537
-1105,450,-878,2776,168,16464,18.772456
-1115,330,-842,2848,168,16264,18.775162
-817,-52,-793,3112,328,15664,18.788055
-710,-124,-731,3256,332,15404,18.790781
-591,-155,-705,3336,340,15244,18.793501
22,-163,-468,3552,388,15196,18.806446
160,-117,-391,3568,412,15100,18.809151
698,-22,-126,3428,320,15236,18.82205
789,-7,-91,3416,376,15244,18.824756
930,-28,-46,3340,312,15188,18.827462
1421,-22,97,2920,236,15556,18.840388
1471,-63,85,2852,172,15716,18.843077
1482,-53,-82,2440,88,16216,18.856021
1351,22,-120,2404,136,16324,18.858727
1282,65,-156,2440,192,16332,18.861416
420,364,-374,2492,368,16956,18.874308
219,466,-392,2492,320,16948,18.876998
-684,608,-520,2724,324,17196,18.889881
-813,588,-510,2752,308,17028,18.892588
-949,510,-482,2768,276,16924,18.895293
-1218,29,-434,2900,352,16504,18.908174
-1204,-50,-392,2904,312,16332,18.910886
-1041,-355,-234,2960,328,15452,18.923806
-932,-305,-217,3024,284,15392,18.926537
-842,-344,-165,3016,196,15160,18.929259
-306,-16,-9,2904,8,14776,18.942143
-188,-3,16,2848,-56,14640,18.944874
491,351,17,2476,-80,14784,18.957766
615,405,5,2372,-24,14764,18.960457
740,365,-31,2388,-104,14860,18.963147
1213,185,-207,2164,8,15280,18.976083
1252,159,-163,2208,12,15492,18.978773
1337,6,-280,2412,48,15940,18.991701
1340,5,-258,2384,140,16136,18.994393
1222,17,-268,2448,76,16220,18.997084
862,102,-220,2468,80,16488,19.009968
787,129,-187,2456,172,16576,19.012657
373,1,-174,2320,32,16680,19.025562
277,-78,-188,2280,96,16792,19.028251
189,-131,-182,2180,-24,16644,19.030957
-51,-288,-272,1960,-16,16240,19.043916
-94,-343,-316,2016,-8,16152,19.046654
-215,-368,-502,2220,32,15800,19.059595
-262,-309,-533,2208,188,15836,19.062314
-267,-310,-554,2220,116,15716,19.065034
-241,84,-538,2480,96,15472,19.077991
-202,195,-550,2540,60,15568,19.080698
-70,542,-528,2496,56,15808,19.093637
-62,535,-543,2508,132,15908,19.096343
-21,598,-526,2508,64,15868,19.099049
133,428,-557,2412,192,15840,19.11195
129,390,-522,2436,200,15940,19.11464
205,522,-497,2416,88,15684,19.127569
108,618,-555,2428,-8,15784,19.130259
100,811,-532,2404,-12,15832,19.132963
-245,1693,-599,2352,12,16048,19.14587
-323,1815,-592,2324,-4,16192,19.148576
-709,1998,-651,2212,-4,16672,19.161507
-767,1959,-610,2268,-20,16696,19.164229
-835,1843,-624,2236,-80,16636,19.166949
-1038,1641,-546,2188,-4,16400,19.179923
-1086,1650,-584,2236,-12,16208,19.182646
-1201,1671,-470,2284,-40,15828,19.195579
-1145,1659,-464,2264,-60,15700,19.198301
-1131,1708,-447,2272,-4,15636,19.201025
-877,1800,-364,2168,-100,15164,19.213939
-773,1796,-318,2120,-24,15092,19.216659
-130,1823,-238,1904,-244,14808,19.229593
63,1877,-215,1864,-268,14876,19.232313
749,1855,-286,1784,-116,15360,19.245271
874,1806,-242,1776,-176,15480,19.247977
1001,1822,-241,1744,-176,15528,19.250684
1225,1645,-243,1836,-48,16432,19.263602
1144,1559,-234,1808,12,16628,19.266305
767,1254,-173,1792,204,17292,19.279196
581,1287,-184,1692,224,17196,19.281894
499,1247,-138,1688,228,17312,19.284585
-56,870,-193,1500,232,17300,19.297465
-104,770,-194,1456,288,17244,19.300172
-268,152,-203,1672,176,16768,19.313066
-261,73,-154,1648,144,16748,19.315773
-213,16,-99,1752,148,16476,19.31848
-36,88,3,1724,116,16052,19.331407
-3,134,-7,1700,120,16024,19.334097
229,376,66,1388,48,16072,19.346973
267,347,18,1276,36,16136,19.349647
291,370,7,1172,-56,16168,19.352317
291,26,-106,1036,-24,16532,19.365185
252,-57,-170,988,-8,16604,19.3679
241,-195,-199,976,-12,16552,19.370621
82,-579,-336,1104,-28,16448,19.383534
69,-617,-344,1152,56,16388,19.386256
-17,-859,-376,1388,12,16096,19.399176
-22,-864,-387,1436,-48,16104,19.401901
5,-833,-353,1400,-44,16000,19.40464
55,-540,-340,1440,-68,15788,19.417593
84,-442,-347,1440,-32,15716,19.420312
235,-74,-272,1356,-224,15812,19.433255
253,-46,-319,1312,-276,15812,19.435977
249,-47,-299,1212,-188,15964,19.4387
280,-87,-382,1176,-48,16092,19.451605
263,-124,-382,1116,-24,16068,19.454328
159,-353,-459,1264,-44,16164,19.467282
114,-359,-447,1340,-28,16120,19.470005
100,-379,-480,1396,16,16156,19.472729
-133,-571,-423,1508,52,16144,19.48563
-141,-616,-410,1512,12,16112,19.48835
-172,-672,-340,1504,-152,15952,19.501258
-130,-631,-307,1468,-148,15724,19.503997
-64,-605,-281,1440,-172,15732,19.506734
241,-478,-240,1348,-252,15556,19.519712
299,-417,-252,1316,-244,15588,19.522437
491,70,-286,1160,-196,15544,19.535375
452,239,-290,1076,-232,15656,19.538081
213,1538,-533,808,-436,16200,19.550995
102,1827,-619,784,-396,16412,19.5537
-47,2049,-684,768,-332,16724,19.556408
-795,2596,-957,728,-212,17772,19.569314
-943,2524,-990,704,-76,18016,19.572034
-1605,1746,-1164,964,168,17948,19.584951
-1682,1536,-1138,1072,164,17948,19.587657
-1736,1274,-1134,1184,160,17856,19.590364
-1842,549,-894,1544,52,17120,19.603273
-1852,462,-852,1648,20,16908,19.605978
-1586,327,-563,1820,-48,16196,19.618905
-1537,329,-443,1788,-40,15996,19.621629
-1057,367,-168,1448,-236,15568,19.634576
-976,390,-114,1404,-360,15592,19.637296
-902,457,-88,1292,-396,15544,19.640017
-601,596,-126,780,-540,15492,19.652989
-503,660,-178,724,-560,15428,19.655712
-323,1478,-370,340,-628,15280,19.668612
-313,1763,-403,276,-772,15392,19.671331
-307,2060,-519,264,-748,15532,19.674051
-618,3407,-874,360,-680,16608,19.686955
-745,3563,-943,400,-608,16824,19.689678
-1568,3643,-1086,688,-76,18456,19.702643
-1765,3336,-1085,752,160,18380,19.705365
-2419,2606,-1025,1208,132,18360,19.718253
-2573,2481,-978,1328,192,18284,19.720962
-2748,2357,-883,1484,100,18208,19.723668
-3207,1643,-405,1488,52,17384,19.736621
-3244,1516,-294,1456,-16,17036,19.739327
-3020,1233,148,1304,-256,15888,19.752281
-2917,1228,216,1232,-324,15868,19.754988
-2213,1053,482,952,-568,15180,19.767911
-2015,1048,558,828,-568,14892,19.770614
-1826,1013,606,772,-760,15100,19.773318
-1035,855,725,352,-776,15240,19.786229
-960,798,712,384,-844,15192,19.788934
-651,779,697,108,-1052,15528,19.80186
-614,693,664,76,-1052,15600,19.804568
-617,733,625,52,-1100,15664,19.807274
-652,447,552,-64,-1060,15960,19.820169
-721,432,530,-120,-1112,15968,19.8229
-723,2,433,-60,-1192,15752,19.835827
-726,-41,448,-32,-1160,15724,19.838557
-674,-166,450,28,-1176,15712,19.841294
-502,-582,464,52,-1324,15452,19.854197
-463,-604,489,4,-1396,15400,19.85692
-97,-785,558,-156,-1604,15184,19.86982
-23,-892,502,-200,-1532,15196,19.872569
44,-952,545,-208,-1544,15124,19.875307
349,-1024,467,-464,-1572,14952,19.888233
432,-1001,415,-492,-1592,14960,19.890957
568,-694,259,-688,-1616,15192,19.903848
531,-646,169,-700,-1564,15296,19.906576
473,-311,-85,-820,-1588,15764,19.91953
430,-250,-151,-852,-1544,15940,19.922269
409,-268,-203,-880,-1576,16060,19.925007
176,-341,-457,-884,-1456,16368,19.937946
164,-467,-539,-868,-1408,16376,19.940684
94,-852,-723,-604,-1332,16436,19.953658
87,-864,-734,-444,-1364,16200,19.956397
70,-958,-788,-372,-1212,16212,19.959136
166,-1107,-744,-24,-1092,15900,19.972109
194,-1166,-765,40,-1092,16048,19.974848
11,-1208,-680,240,-1000,15952,19.987772
36,-1193,-675,236,-956,15904,19.990493
176,-967,-507,244,-992,15676,20.003474
204,-1028,-511,200,-1036,15684,20.006193
277,-1010,-515,204,-1088,15916,20.008918
583,-1206,-437,-88,-960,15752,20.0219
588,-1236,-442,-44,-892,15764,20.02464
730,-1227,-540,-64,-924,15920,20.037596
721,-1220,-525,16,-872,15892,20.040336
760,-1222,-521,108,-944,16100,20.043058
660,-1182,-530,268,-856,16676,20.055971
638,-1259,-521,356,-804,16656,20.058695
322,-1581,-412,420,-612,16900,20.071629
252,-1638,-371,440,-632,16892,20.074349
223,-1737,-373,476,-656,16648,20.077068
242,-1850,-260,484,-736,16116,20.089963
297,-1881,-281,472,-792,16268,20.092684
485,-2196,-226,180,-984,16024,20.105605
554,-2294,-207,232,-1040,16052,20.108325
966,-2538,-91,184,-1044,15392,20.121266
1058,-2500,-155,128,-1192,15388,20.123988
1224,-2484,-128,60,-1156,15260,20.126712
1632,-2052,-306,192,-1216,15264,20.139649
1669,-1983,-275,244,-1168,15436,20.142374
1799,-1438,-265,400,-1020,15948,20.155335
1740,-1429,-264,436,-1088,16072,20.158059
1438,-1157,-298,392,-796,16612,20.171004
1334,-1075,-270,384,-784,16680,20.173729
1298,-1047,-277,392,-776,16684,20.176454
921,-1214,-233,544,-748,17156,20.18936
819,-1242,-209,508,-752,17280,20.192083
455,-1362,-161,444,-808,17104,20.205033
343,-1306,-143,456,-972,16900,20.207757
289,-1324,-145,340,-1036,16880,20.21048
41,-1152,-247,272,-1140,16412,20.223408
-12,-1073,-262,236,-1200,16396,20.22613
-179,-708,-379,136,-1204,16116,20.239078
-191,-655,-394,84,-1176,16056,20.241818
-33,-634,-585,180,-1048,16108,20.254772
45,-693,-624,272,-1064,16136,20.257512
127,-736,-631,300,-1096,16036,20.260236
368,-1133,-598,740,-836,16184,20.273142
384,-1118,-594,816,-720,16332,20.275873
210,-1065,-422,984,-704,16412,20.288817
185,-993,-384,1004,-716,16560,20.291545
135,-945,-357,1012,-736,16484,20.294269
76,-903,-213,868,-768,16632,20.307206
102,-907,-168,784,-796,16608,20.309919
142,-1241,-136,788,-708,16496,20.322827
212,-1256,-110,864,-644,16244,20.325558
206,-1202,-105,776,-636,16292,20.328278
290,-1007,-84,736,-720,15888,20.341172
212,-913,-58,764,-724,15852,20.3439
305,-698,-105,556,-712,15828,20.356847
307,-655,-181,428,-768,15892,20.359577
459,-1045,-321,396,-648,16180,20.372537
516,-1169,-301,508,-664,16168,20.375258
523,-1304,-344,508,-628,16204,20.37798
427,-1657,-324,972,-404,16284,20.390949
383,-1635,-233,1064,-436,16100,20.393669
278,-1723,-59,1332,-524,16128,20.406608
275,-1673,8,1260,-560,16064,20.409332
280,-1714,37,1180,-632,16004,20.41204
404,-1882,214,972,-664,15816,20.424947
417,-1974,224,908,-692,15840,20.42765
516,-2258,239,644,-760,15648,20.440605
500,-2280,203,532,-800,15684,20.443312
532,-2292,180,556,-764,15656,20.446016
675,-2152,35,332,-828,15388,20.458946
721,-2083,-16,376,-844,15380,20.461649
972,-1870,-143,588,-948,15728,20.474629
1012,-1750,-175,628,-920,15784,20.477349
967,-1811,-237,636,-884,15796,20.480069
858,-1549,-232,804,-720,16280,20.492971
800,-1469,-248,880,-716,16316,20.495695
449,-1239,-205,1032,-640,16388,20.508609
396,-1183,-199,1044,-684,16464,20.511332
133,-1091,-105,1076,-664,16428,20.524287
134,-1153,-128,972,-716,16412,20.526997
114,-1169,-70,968,-728,16440,20.529718
105,-1518,-35,624,-744,16248,20.542622
130,-1569,-104,608,-684,16300,20.545346
258,-1934,-232,604,-876,16600,20.558282
282,-2012,-263,616,-812,16596,20.561005
297,-2058,-269,628,-664,16276,20.563729
494,-2224,-425,844,-716,16172,20.576664
489,-2303,-422,900,-660,16152,20.579385
604,-2491,-450,1376,-608,16136,20.592311
598,-2481,-384,1520,-524,16096,20.595033
572,-2363,-139,1856,-476,16220,20.607949
559,-2334,-84,1900,-524,16304,20.610669
455,-2290,6,1892,-444,16252,20.613394
275,-1951,221,1640,-540,15964,20.626342
288,-1919,200,1592,-516,15992,20.629049
317,-1711,227,1064,-832,15992,20.641908
329,-1677,162,1072,-864,15900,20.644611
402,-1733,159,980,-824,16016,20.647315
578,-1765,-65,800,-860,15992,20.660243
658,-1787,-114,844,-804,15856,20.662963
892,-1875,-310,1008,-768,16084,20.675859
903,-1827,-338,1080,-708,15932,20.678579
998,-1646,-382,1500,-628,16080,20.691547
977,-1631,-362,1548,-592,16140,20.69427
994,-1570,-326,1580,-540,16232,20.696992
875,-1432,-209,1872,-520,16588,20.70996
796,-1399,-207,1828,-452,16556,20.712682
592,-1495,2,1732,-460,16572,20.725588
605,-1489,44,1728,-400,16644,20.728293
551,-1525,64,1704,-472,16636,20.730997
425,-1649,118,1588,-536,16476,20.743922
416,-1723,131,1548,-548,16560,20.746629
402,-1825,125,1376,-548,16232,20.759563
407,-1854,102,1380,-580,16244,20.76227
476,-2020,-42,1204,-604,16032,20.775207
539,-2068,-100,1264,-656,15980,20.777919
556,-2026,-89,1336,-528,15904,20.780643
618,-1883,-165,1620,-672,15920,20.793622
629,-1785,-180,1576,-636,15800,20.796347
663,-1550,-131,1812,-556,15836,20.809321
676,-1525,-172,1804,-560,15872,20.812042
639,-1464,-144,1828,-572,16020,20.814771
649,-1431,-135,1852,-472,16156,20.827669
613,-1372,-78,1820,-464,16108,20.830395
451,-1381,-18,1784,-392,16312,20.843318
429,-1426,-32,1848,-380,16144,20.846041
225,-1323,-37,1652,-460,16216,20.858989
239,-1353,-48,1668,-444,16204,20.861712
196,-1382,-59,1728,-456,16192,20.864437
214,-1304,-17,1696,-512,16024,20.877379
237,-1331,-25,1684,-484,15948,20.880102
241,-1248,-119,1668,-568,15904,20.893001
236,-1221,-115,1684,-520,15872,20.895721
239,-1200,-155,1696,-488,15836,20.898445
260,-1045,-213,1776,-444,15832,20.911342
320,-1032,-205,1832,-384,15700,20.914066
455,-975,-123,1976,-384,15720,20.926953
428,-930,-131,1976,-384,15596,20.929676
608,-756,-98,1712,-436,15664,20.942611
656,-731,-80,1632,-432,15648,20.945331
654,-652,-121,1612,-428,15772,20.948051
751,-583,-175,1560,-496,15840,20.960979
759,-553,-140,1516,-536,15948,20.963701
796,-609,-274,1312,-588,16364,20.976608
738,-623,-286,1312,-592,16568,20.979331
693,-767,-343,1300,-508,16544,20.982051
400,-1112,-446,1392,-320,16720,20.99496
360,-1178,-465,1456,-236,16644,20.997684
7,-1407,-513,1652,-268,16592,21.010655
-38,-1424,-478,1684,-300,16388,21.013377
-194,-1359,-488,1928,-248,16260,21.026331
-175,-1310,-473,1940,-220,16144,21.029069
-146,-1336,-449,2012,-172,16128,21.031807
-71,-1255,-269,2028,-132,15872,21.044732
31,-1248,-255,2084,-284,15920,21.047473
263,-1044,-197,2024,-344,15660,21.060381
329,-1004,-127,1968,-440,15700,21.063102
561,-765,-119,1824,-540,15840,21.076067
596,-748,-99,1812,-628,15872,21.078793
613,-730,-126,1728,-628,15924,21.081523
463,-769,-224,1588,-488,16224,21.094459
456,-808,-238,1608,-496,16236,21.097181
342,-888,-320,1632,-616,16340,21.110112
356,-872,-320,1660,-592,16308,21.112835
304,-857,-333,1664,-592,16272,21.115562
215,-1002,-399,1836,-456,16216,21.128504
266,-1044,-391,1856,-388,16328,21.131229
307,-1192,-388,1920,-364,16148,21.144177
324,-1136,-382,1872,-344,16176,21.146901
487,-1260,-382,1944,-504,16156,21.159832
550,-1232,-390,1992,-436,15996,21.16256
571,-1261,-422,1944,-452,16060,21.165284
605,-1207,-429,2040,-456,15988,21.178236
649,-1168,-404,1964,-460,16128,21.180961
762,-1083,-443,1896,-504,16208,21.193867
788,-1133,-491,1920,-540,16296,21.196591
824,-1449,-536,2016,-476,16452,21.209542
811,-1449,-563,2044,-368,16400,21.212261
857,-1575,-562,2164,-396,16460,21.214982
813,-1622,-536,2460,-308,16580,21.2279
804,-1668,-496,2404,-292,16632,21.230622
739,-1510,-329,2680,-284,16512,21.243579
722,-1405,-352,2648,-352,16544,21.246304
546,-1465,-179,2564,-352,16780,21.259244
481,-1455,-118,2540,-348,16708,21.261964
388,-1431,-127,2404,-352,16840,21.264684
-48,-1543,-72,2332,-336,16896,21.277593
-200,-1523,-70,2316,-336,16868,21.28033
-561,-1479,-100,2084,-504,16476,21.293272
-641,-1464,-120,2088,-616,16260,21.295997
-610,-1485,-135,2144,-748,15804,21.308964
-552,-1504,-179,2076,-756,15664,21.3117
-511,-1507,-175,2128,-728,15680,21.314442
-134,-1536,-295,2048,-616,15288,21.327392
-47,-1549,-306,2004,-700,15320,21.330133
305,-1674,-403,2092,-412,15496,21.343078
366,-1698,-396,2088,-420,15612,21.345804
544,-1989,-502,2280,-300,16164,21.358701
553,-2030,-481,2312,-256,16132,21.361427
517,-2046,-534,2452,-180,16240,21.364152
477,-2036,-452,2768,-116,16244,21.377049
422,-2010,-416,2916,-84,16352,21.379772
271,-1688,-245,2836,-84,16160,21.392738
249,-1580,-205,2856,-124,16064,21.395459
178,-1377,-167,2604,-204,15888,21.408408
223,-1367,-162,2528,-128,15920,21.41113
252,-1454,-129,2496,-164,15816,21.413862
259,-1797,-182,2484,-116,15920,21.426823
244,-1896,-162,2516,-48,15844,21.429554
405,-2538,-107,2468,76,16012,21.442534
466,-2715,-101,2516,64,15804,21.44524
537,-2927,-107,2408,-4,15828,21.447946
755,-3376,-98,2576,-40,15632,21.460897
750,-3439,-110,2672,-76,15564,21.463619
941,-3157,-87,2756,-160,15244,21.476558
983,-3015,-65,2776,-60,15252,21.479278
1015,-2902,-102,2776,-124,15296,21.481997
1038,-2184,-157,2732,-228,15404,21.494917
1006,-2004,-146,2776,-216,15344,21.49764
963,-1375,-225,2720,-204,15624,21.510557
948,-1276,-246,2748,-144,15528,21.513277
795,-800,-258,2772,-220,15944,21.526219
747,-694,-261,2808,-144,16100,21.528946
658,-692,-296,2704,-144,16144,21.531668
204,-937,-300,2644,72,16740,21.544622
136,-1078,-325,2676,32,16720,21.547329
-156,-1618,-352,2688,-76,16488,21.560229
-145,-1735,-376,2668,-108,16360,21.562965
-140,-1733,-410,2884,-232,15632,21.575923
-128,-1658,-372,2888,-268,15520,21.578659
-94,-1634,-440,2996,-308,15464,21.581404
22,-1262,-339,3016,-336,15412,21.594365
26,-1197,-331,2980,-300,15536,21.597086
143,-880,-297,2852,-448,15732,21.61004
202,-858,-274,2768,-548,15760,21.612766
228,-745,-293,2704,-500,15896,21.61549
371,-869,-485,2276,-620,16160,21.628416
403,-1007,-511,2320,-612,16220,21.631136
557,-1544,-795,2320,-488,16436,21.644084
537,-1672,-837,2464,-356,16280,21.646807
666,-1795,-889,2996,-208,16304,21.659779
701,-1816,-922,3140,-184,16076,21.662502
716,-1740,-893,3172,-208,16136,21.665229
862,-1654,-778,3704,-84,16576,21.678118
823,-1661,-721,3780,108,16768,21.68084
560,-1746,-335,4016,232,16940,21.693729
458,-1703,-262,4064,268,17008,21.696437
375,-1760,-160,4120,248,17068,21.69914
-78,-2065,197,3716,48,16820,21.712034
-125,-2083,264,3584,-4,16700,21.714738
-215,-2409,262,3000,-240,16048,21.727641
-229,-2488,236,2920,-328,15736,21.730363
60,-2429,-54,2740,-396,15008,21.743283
154,-2403,-107,2684,-404,14956,21.746005
264,-2425,-182,2780,-396,15000,21.748729
699,-2233,-386,3184,-284,15144,21.761701
749,-2186,-465,3244,-280,15008,21.764425
1113,-2067,-375,3816,148,15464,21.777399
1165,-2026,-359,3840,172,15644,21.780103
1213,-2143,-206,4168,328,16096,21.792986
1215,-2213,-150,4172,324,16204,21.795693
1202,-2234,-75,4284,340,16172,21.798404
